Country/Region,State/Province,City,Postal Code,Region,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM
United States,North Carolina,Wilson,27893,Gulf,35.727,-77.9227,3109.48,500.08,2035.06,1267.73,1093.16,Wicked Choccy's,500.08
United States,Illinois,Frankfort,60423,Interior,41.5094,-87.8248,2317.46,1207.37,986.09,228.42,734.93,Secret Factory,228.42
United States,Kansas,Wichita,67212,Interior,37.7007,-97.4383,1404.68,1614.21,1162.95,721.06,727.07,Secret Factory,721.06
United States,Texas,Haltom City,76117,Interior,32.8087,-97.2709,1353.27,1519.28,1704.89,1128.68,720.28,The Other Factory,720.28
United States,Connecticut,Manchester,6040,Atlantic,41.7777,-72.5244,3574.1,1318.75,1981.01,1497.56,1685.95,Wicked Choccy's,1318.75
United States,New Jersey,Paterson,7501,Atlantic,40.9143,-74.1671,3432.19,1160.35,1911.59,1371.6,1524.15,Wicked Choccy's,1160.35
United States,Idaho,Pocatello,83201,Pacific,42.8876,-112.4381,1114.13,2993.76,1390.5,1804.67,2116.39,Lot's O' Nuts,1114.13
United States,Maine,Lewiston,4240,Atlantic,44.0985,-70.1916,3781.48,1638.91,2042.33,1684.41,1959.29,Wicked Choccy's,1638.91
United States,Arizona,Peoria,85345,Pacific,33.5761,-112.2344,88.55,2904.12,2097.94,2094.43,2046.83,Lot's O' Nuts,88.55
United States,Utah,Layton,84041,Pacific,41.0879,-111.9704,912.64,2915.4,1470.12,1784.88,2029.56,Lot's O' Nuts,912.64
United States,Georgia,East Point,30344,Gulf,33.6919,-84.448,2533.63,361.49,1878.2,1016.29,530.84,Wicked Choccy's,361.49
United States,Georgia,Smyrna,30080,Gulf,33.8796,-84.5023,2526.68,376.29,1857.41,995.75,519.64,Wicked Choccy's,376.29
United States,Illinois,Carol Stream,60188,Interior,41.9178,-88.137,2306.31,1259.62,934.55,208.37,772.76,Secret Factory,208.37
United States,Massachusetts,Holyoke,1040,Atlantic,42.202,-72.6262,3568.54,1351.31,1951.22,1486.11,1695.13,Wicked Choccy's,1351.31
United States,New Jersey,Vineland,8360,Atlantic,39.4818,-75.0091,3355.35,988.78,1942.48,1332.17,1407.48,Wicked Choccy's,988.78
United States,Texas,Amarillo,79109,Interior,35.1663,-101.8868,944.93,1952.46,1515.22,1208.08,1082.83,Lot's O' Nuts,944.93
United States,California,Bakersfield,93309,Pacific,35.3384,-119.0627,724.76,3509.96,2356.5,2561.83,2632.93,Lot's O' Nuts,724.76
United States,Florida,Port Saint Lucie,34952,Gulf,27.2889,-80.298,3079.13,537.76,2692.98,1831.57,1265.25,Wicked Choccy's,537.76
United States,Illinois,Highland Park,60035,Interior,42.1794,-87.8059,2341.37,1270.47,930.41,242.78,807.36,Secret Factory,242.78
United States,Indiana,South Bend,46614,Interior,41.6255,-86.2433,2447.54,1156.08,1063.61,360.27,793.06,Secret Factory,360.27
United States,Mississippi,Hattiesburg,39401,Gulf,31.3146,-89.3065,2118.99,781.92,1956.92,1132.18,427.36,The Other Factory,427.36
United States,Missouri,Kirkwood,63122,Interior,38.5781,-90.4256,2022.37,1112.55,1157.67,319.16,386.92,Secret Factory,319.16
United States,Idaho,Boise,83704,Pacific,43.633,-116.2951,1258.59,3316.46,1629.55,2113.42,2439.49,Lot's O' Nuts,1258.59
United States,Oregon,Redmond,97756,Pacific,44.2767,-121.1896,1506.35,3714.6,1962.31,2501.07,2837.53,Lot's O' Nuts,1506.35
United States,Minnesota,Eagan,55122,Interior,44.786,-93.2202,2072.88,1760.44,434.45,429.28,1109.93,Secret Factory,429.28
United States,California,Yucaipa,92399,Pacific,34.0282,-117.0489,506.16,3341.43,2334.41,2458.88,2474.54,Lot's O' Nuts,506.16
United States,Massachusetts,New Bedford,2740,Atlantic,41.6347,-70.9372,3705.09,1392.67,2104.19,1630.22,1805.49,Wicked Choccy's,1392.67
United States,Kentucky,Florence,41042,Gulf,38.9941,-84.642,2524.38,833.54,1373.31,571.91,639.65,Secret Factory,571.91
United States,Pennsylvania,Allentown,18103,Atlantic,40.5891,-75.4645,3321.14,1071.69,1839.71,1268.89,1409.11,Wicked Choccy's,1071.69
United States,California,Murrieta,92563,Pacific,33.569,-117.1783,508.95,3359.41,2380.68,2493.31,2496.09,Lot's O' Nuts,508.95
United States,Texas,Bedford,76021,Interior,32.8536,-97.1358,1365.49,1506.56,1699.33,1118.1,706.71,The Other Factory,706.71
United States,Michigan,Holland,49423,Interior,42.7692,-86.1164,2493.4,1268.57,983.76,395.34,913.53,Secret Factory,395.34
United States,Virginia,Charlottesville,22901,Gulf,38.0936,-78.5611,3045.06,707.43,1806.2,1090.46,1070.04,Wicked Choccy's,707.43
United States,Minnesota,Rochester,55901,Interior,44.0496,-92.4896,2079.19,1660.52,534.48,329.34,1016.24,Secret Factory,329.34
United States,Florida,Tamarac,33319,Gulf,26.1848,-80.2406,3127.15,660.24,2805.86,1943.25,1359.73,Wicked Choccy's,660.24
United States,California,La Quinta,92253,Pacific,33.6685,-116.3081,430.99,3278.09,2319.88,2417.16,2414.92,Lot's O' Nuts,430.99
United States,California,Redlands,92374,Pacific,34.065,-117.1672,517.7,3351.8,2338.6,2466.69,2484.51,Lot's O' Nuts,517.7
United States,New York,Auburn,13021,Atlantic,42.93,-76.5626,3256.4,1270.68,1628.06,1164.03,1444.89,Secret Factory,1164.03
United States,South Carolina,North Charleston,29406,Gulf,32.9352,-80.0325,2951.18,137.58,2161.78,1327.0,947.03,Wicked Choccy's,137.58
United States,Michigan,Lincoln Park,48146,Interior,42.2422,-83.1807,2709.94,1145.41,1208.05,617.89,986.71,Secret Factory,617.89
United States,Massachusetts,Quincy,2169,Atlantic,42.2491,-70.9978,3702.7,1439.65,2067.87,1619.71,1822.39,Wicked Choccy's,1439.65
United States,California,Oceanside,92054,Pacific,33.2072,-117.3573,522.16,3381.23,2422.0,2527.19,2520.76,Lot's O' Nuts,522.16
United States,Tennessee,Franklin,37064,Gulf,35.9328,-86.8788,2302.03,684.45,1555.1,691.38,294.15,The Other Factory,294.15
United States,Iowa,Dubuque,52001,Interior,42.515,-90.6819,2133.5,1435.76,756.66,119.22,824.86,Secret Factory,119.22
United States,Oklahoma,Broken Arrow,74012,Interior,36.0447,-95.8079,1502.96,1424.22,1342.97,752.97,537.73,The Other Factory,537.73
United States,Illinois,Rockford,61107,Interior,42.2786,-89.0361,2249.38,1333.77,856.67,156.86,800.39,Secret Factory,156.86
United States,Tennessee,Murfreesboro,37130,Gulf,35.8456,-86.3903,2345.87,643.84,1583.72,720.41,334.16,The Other Factory,334.16
United States,New Jersey,Bayonne,7002,Atlantic,40.6664,-74.1192,3434.96,1140.02,1929.79,1379.63,1518.79,Wicked Choccy's,1140.02
United States,Massachusetts,Cambridge,2138,Atlantic,42.377,-71.1256,3692.9,1443.46,2052.06,1608.43,1817.32,Wicked Choccy's,1443.46
United States,Illinois,Quincy,62301,Interior,39.9307,-91.3763,1980.18,1270.82,987.73,181.87,549.34,Secret Factory,181.87
United States,Oregon,Hillsboro,97123,Pacific,45.4984,-122.957,1698.67,3870.77,2047.91,2633.9,2999.38,Lot's O' Nuts,1698.67
United States,Maryland,Rockville,20852,Atlantic,39.0496,-77.1204,3172.54,854.2,1829.03,1170.47,1219.54,Wicked Choccy's,854.2
United States,Georgia,Warner Robins,31088,Gulf,32.5934,-83.6416,2623.07,246.67,2021.26,1159.62,648.19,Wicked Choccy's,246.67
United States,Michigan,Ann Arbor,48104,Interior,42.2694,-83.7282,2666.82,1157.14,1170.5,573.44,961.64,Secret Factory,573.44
United States,California,Santa Barbara,93101,Pacific,34.4197,-119.7078,754.33,3579.19,2470.16,2658.16,2707.21,Lot's O' Nuts,754.33
United States,Indiana,Noblesville,46060,Interior,40.0563,-86.0163,2426.68,991.32,1207.44,413.13,650.23,Secret Factory,413.13
United States,Michigan,Mount Pleasant,48858,Interior,43.6013,-84.7736,2625.3,1321.38,1014.74,531.53,1043.28,Secret Factory,531.53
United States,Illinois,Orland Park,60462,Interior,41.6194,-87.8423,2319.61,1218.54,975.69,227.48,746.35,Secret Factory,227.48
United States,Nevada,Sparks,89431,Pacific,39.5473,-119.7556,1030.06,3555.44,2105.87,2465.52,2666.38,Lot's O' Nuts,1030.06
United States,California,Salinas,93905,Pacific,36.6811,-121.6176,993.11,3726.81,2428.25,2717.54,2842.9,Lot's O' Nuts,993.11
United States,Arkansas,Conway,72032,Gulf,35.0842,-92.4236,1797.45,1101.29,1482.23,725.74,223.14,The Other Factory,223.14
United States,North Carolina,Monroe,28110,Gulf,35.0178,-80.5372,2878.78,331.06,1945.9,1129.22,858.33,Wicked Choccy's,331.06
United States,Vermont,Burlington,5401,Atlantic,44.484,-73.2199,3546.72,1539.37,1802.32,1448.22,1764.23,Secret Factory,1448.22
United States,Indiana,Lawrence,46226,Interior,39.8326,-86.0836,2416.38,972.21,1223.42,418.51,626.4,Secret Factory,418.51
United States,Minnesota,Roseville,55113,Interior,45.0139,-93.1571,2091.02,1776.52,415.46,448.77,1133.08,Sugar Shack,415.46
United States,Montana,Helena,59601,Pacific,46.6131,-112.0213,1526.99,3082.76,1202.48,1802.26,2239.7,Sugar Shack,1202.48
United States,Tennessee,Lebanon,37087,Gulf,36.2098,-86.3024,2354.56,664.25,1551.63,689.28,352.96,The Other Factory,352.96
United States,New Mexico,Rio Rancho,87124,Pacific,35.2493,-106.6818,537.29,2388.02,1672.29,1561.89,1516.96,Lot's O' Nuts,537.29
United States,Texas,Frisco,75034,Interior,33.1499,-96.8241,1392.5,1477.28,1665.37,1075.15,667.43,The Other Factory,667.43
United States,New Jersey,Morristown,7960,Atlantic,40.7952,-74.4873,3404.64,1134.35,1895.96,1346.81,1494.31,Wicked Choccy's,1134.35
United States,Tennessee,Jackson,38301,Gulf,35.6102,-88.814,2126.62,814.18,1517.1,666.55,118.37,The Other Factory,118.37
United States,California,Lake Elsinore,92530,Pacific,33.6598,-117.3485,525.9,3373.77,2383.43,2502.43,2509.51,Lot's O' Nuts,525.9
United States,Florida,Pembroke Pines,33024,Gulf,26.0296,-80.2489,3132.69,677.27,2821.09,1958.33,1372.31,Wicked Choccy's,677.27
United States,Illinois,Champaign,61821,Interior,40.1073,-88.2788,2239.83,1101.34,1090.36,243.38,574.48,Secret Factory,243.38
United States,Michigan,Dearborn,48126,Interior,42.3349,-83.1801,2712.35,1155.55,1201.89,619.06,994.79,Secret Factory,619.06
United States,California,Santa Ana,92704,Pacific,33.7249,-117.909,578.26,3424.3,2412.46,2544.88,2558.91,Lot's O' Nuts,578.26
United States,Florida,Tallahassee,32303,Gulf,30.4874,-84.3189,2603.56,354.17,2204.35,1341.03,737.38,Wicked Choccy's,354.17
United States,California,Temecula,92592,Pacific,33.4983,-117.0958,500.43,3352.83,2381.62,2490.32,2490.2,Lot's O' Nuts,500.43
United States,California,Costa Mesa,92627,Pacific,33.6483,-117.9155,577.79,3425.99,2419.2,2549.38,2561.19,Lot's O' Nuts,577.79
United States,Illinois,Glenview,60025,Interior,42.0758,-87.8223,2336.48,1261.2,938.12,238.04,795.86,Secret Factory,238.04
United States,Arizona,Bullhead City,86442,Pacific,35.106,-114.5947,359.23,3107.19,2096.24,2204.3,2234.02,Lot's O' Nuts,359.23
United States,New York,Lindenhurst,11757,Atlantic,40.6884,-73.3745,3497.81,1179.54,1981.43,1441.28,1579.18,Wicked Choccy's,1179.54
United States,Wisconsin,Superior,54880,Interior,46.7016,-92.0912,2265.82,1876.97,345.72,596.9,1300.22,Sugar Shack,345.72
United States,Ohio,Dublin,43017,Atlantic,40.1093,-83.1146,2670.99,911.53,1368.33,644.53,819.78,Secret Factory,644.53
United States,California,Visalia,93277,Pacific,36.3114,-119.3065,788.02,3523.57,2298.66,2540.01,2641.69,Lot's O' Nuts,788.02
United States,Montana,Missoula,59801,Pacific,46.8563,-114.0252,1565.59,3235.68,1345.07,1957.35,2389.06,Sugar Shack,1345.07
United States,Maryland,Gaithersburg,20877,Atlantic,39.1419,-77.189,3166.93,860.89,1817.93,1161.78,1216.94,Wicked Choccy's,860.89
United States,Washington,Longview,98632,Pacific,46.1514,-122.9634,1756.59,3881.74,2027.28,2633.08,3014.44,Lot's O' Nuts,1756.59
United States,New Jersey,Westfield,7090,Atlantic,40.6479,-74.3451,3415.83,1127.44,1914.91,1361.13,1500.11,Wicked Choccy's,1127.44
United States,Mississippi,Gulfport,39503,Gulf,30.4601,-89.0886,2158.89,781.1,2054.06,1228.77,524.4,The Other Factory,524.4
United States,New Jersey,Atlantic City,8401,Atlantic,39.3664,-74.4317,3404.79,1008.4,1989.99,1383.39,1452.15,Wicked Choccy's,1008.4
United States,Arizona,Sierra Vista,85635,Pacific,31.5365,-110.2666,205.75,2749.47,2193.73,2069.93,1923.59,Lot's O' Nuts,205.75
United States,Tennessee,Chattanooga,37421,Gulf,35.025,-85.1459,2459.74,498.81,1717.31,856.24,439.2,The Other Factory,439.2
United States,New Jersey,Belleville,7109,Atlantic,40.7946,-74.1631,3431.89,1149.57,1918.99,1373.82,1519.98,Wicked Choccy's,1149.57
United States,Wisconsin,La Crosse,54601,Interior,43.7989,-91.2175,2155.13,1574.69,614.53,266.98,971.21,Secret Factory,266.98
United States,Texas,Round Rock,78664,Interior,30.5145,-97.668,1358.58,1583.29,1961.62,1372.1,882.31,The Other Factory,882.31
United States,Massachusetts,Andover,1810,Atlantic,42.6496,-71.1565,3692.07,1464.93,2036.33,1604.66,1825.61,Wicked Choccy's,1464.93
United States,Connecticut,Milford,6460,Atlantic,41.2175,-73.0549,3526.92,1242.45,1973.61,1459.79,1623.3,Wicked Choccy's,1242.45
United States,Texas,Harlingen,78550,Interior,26.1951,-97.689,1549.7,1737.39,2441.38,1817.36,1235.66,The Other Factory,1235.66
United States,California,Redwood City,94061,Pacific,37.4647,-122.2304,1077.93,3775.21,2416.36,2738.76,2888.89,Lot's O' Nuts,1077.93
United States,Texas,Bryan,77803,Interior,30.6913,-96.3714,1474.1,1457.68,1937.95,1303.97,773.78,The Other Factory,773.78
United States,Massachusetts,Malden,2148,Atlantic,42.4291,-71.0605,3698.55,1451.34,2054.24,1613.49,1824.34,Wicked Choccy's,1451.34
United States,Colorado,Littleton,80122,Pacific,39.5814,-104.9557,962.83,2299.17,1180.01,1232.53,1412.33,Lot's O' Nuts,962.83
United States,Missouri,Saint Peters,63376,Interior,38.7802,-90.6228,2010.35,1139.85,1130.47,296.5,411.37,Secret Factory,296.5
United States,Oklahoma,Norman,73071,Interior,35.233,-97.4067,1347.3,1548.67,1436.43,912.23,675.79,The Other Factory,675.79
United States,Texas,Grapevine,76051,Interior,32.9328,-97.0808,1370.01,1501.29,1690.32,1107.91,698.58,The Other Factory,698.58
United States,North Carolina,Gastonia,28052,Gulf,35.2449,-81.2194,2815.18,352.55,1888.72,1066.48,795.25,Wicked Choccy's,352.55
Canada,British Columbia,Vancouver,V6E,Pacific,49.2833,-123.1298,2052.12,3959.64,1971.4,2664.86,3116.78,Sugar Shack,1971.4
United States,Missouri,Jefferson City,65109,Interior,38.5773,-92.2443,1868.16,1242.18,1107.33,349.58,434.61,Secret Factory,349.58
United States,California,San Clemente,92672,Pacific,33.4361,-117.6231,548.43,3402.23,2418.91,2536.62,2539.49,Lot's O' Nuts,548.43
United States,California,Hesperia,92345,Pacific,34.4222,-117.3025,540.06,3359.9,2317.5,2459.85,2489.83,Lot's O' Nuts,540.06
United States,Nevada,Henderson,89015,Pacific,36.0357,-114.9718,457.39,3136.45,2042.04,2192.28,2257.15,Lot's O' Nuts,457.39
United States,California,Encinitas,92024,Pacific,33.0535,-117.2689,513.47,3375.48,2429.7,2528.34,2516.49,Lot's O' Nuts,513.47
United States,Virginia,Salem,24153,Gulf,37.2853,-80.0692,2911.65,586.66,1777.92,1013.05,920.09,Wicked Choccy's,586.66
United States,Arizona,Yuma,85364,Pacific,32.7015,-114.6424,269.42,3138.12,2307.86,2336.56,2286.63,Lot's O' Nuts,269.42
United States,Connecticut,Waterbury,6708,Atlantic,41.5511,-73.0645,3527.95,1271.53,1954.24,1455.06,1635.12,Wicked Choccy's,1271.53
United States,Rhode Island,Warwick,2886,Atlantic,41.7026,-71.4476,3662.97,1369.53,2063.35,1587.29,1767.47,Wicked Choccy's,1369.53
United States,New Jersey,Passaic,7055,Atlantic,40.8601,-74.1283,3435.16,1157.23,1917.56,1375.67,1525.18,Wicked Choccy's,1157.23
United States,Colorado,Parker,80134,Pacific,39.4895,-104.8447,961.57,2287.49,1183.33,1225.89,1400.4,Lot's O' Nuts,961.57
United States,Colorado,Longmont,80501,Pacific,40.1779,-105.1009,1005.8,2327.79,1132.52,1229.91,1443.58,Lot's O' Nuts,1005.8
United States,Pennsylvania,York,17403,Atlantic,39.9494,-76.713,3211.51,959.51,1794.54,1178.31,1284.86,Wicked Choccy's,959.51
United States,Michigan,Roseville,48066,Interior,42.5034,-82.9387,2735.96,1170.86,1206.8,641.11,1021.8,Secret Factory,641.11
United States,Colorado,Broomfield,80020,Pacific,39.9245,-105.0609,986.02,2317.26,1153.53,1232.41,1431.8,Lot's O' Nuts,986.02
Canada,Manitoba,Winnipeg,R0H,Interior,50.3458,-98.5152,2225.0,2486.98,300.01,1163.71,1828.56,Sugar Shack,300.01
United States,Kentucky,Bowling Green,42104,Gulf,36.9375,-86.4481,2345.17,730.06,1474.51,614.05,375.89,The Other Factory,375.89
United States,Florida,Pensacola,32503,Gulf,30.4564,-87.2104,2334.36,609.0,2106.8,1258.5,578.91,The Other Factory,578.91
United States,Tennessee,Hendersonville,37075,Gulf,36.3054,-86.6072,2327.58,691.72,1529.39,666.29,331.17,The Other Factory,331.17
United States,Wisconsin,West Allis,53214,Interior,43.0215,-88.0176,2356.28,1360.55,850.68,273.25,894.84,Secret Factory,273.25
United States,Louisiana,Kenner,70065,Gulf,30.0252,-90.2522,2061.78,901.93,2074.44,1270.28,566.85,The Other Factory,566.85
United States,California,Davis,95616,Pacific,38.5538,-121.7418,1098.25,3727.21,2309.7,2660.48,2838.88,Lot's O' Nuts,1098.25
United States,Texas,Edinburg,78539,Interior,26.2792,-98.1832,1503.01,1777.79,2434.74,1825.37,1256.81,The Other Factory,1256.81
United States,Colorado,Fort Collins,80525,Pacific,40.5384,-105.0547,1039.89,2334.85,1097.92,1218.82,1452.87,Lot's O' Nuts,1039.89
United States,Texas,Pharr,78577,Interior,26.1771,-98.187,1508.81,1783.01,2446.09,1836.14,1266.16,The Other Factory,1266.16
United States,Wisconsin,Sheboygan,53081,Interior,43.741,-87.7247,2407.41,1420.53,814.54,345.18,978.0,Secret Factory,345.18
United States,Colorado,Englewood,80112,Pacific,39.5805,-104.9011,965.86,2294.61,1177.51,1228.02,1407.81,Lot's O' Nuts,965.86
United States,Texas,Waco,76706,Interior,31.5171,-97.1198,1385.49,1514.97,1847.76,1248.99,775.24,The Other Factory,775.24
United States,Wisconsin,Waukesha,53186,Interior,42.9993,-88.2196,2340.05,1366.41,840.8,259.08,889.31,Secret Factory,259.08
United States,Kentucky,Georgetown,40324,Gulf,38.2117,-84.5562,2522.35,751.42,1446.74,626.4,592.82,The Other Factory,592.82
United States,Iowa,Cedar Rapids,52402,Interior,42.0188,-91.6612,2037.68,1447.7,765.25,110.99,781.28,Secret Factory,110.99
United States,Minnesota,Saint Paul,55106,Interior,44.9684,-93.0488,2095.32,1767.17,424.34,440.27,1126.03,Sugar Shack,424.34
United States,North Carolina,Thomasville,27360,Gulf,35.8713,-80.0913,2913.29,431.89,1895.89,1099.38,897.97,Wicked Choccy's,431.89
United States,Illinois,Wheeling,60090,Interior,42.134,-87.9341,2329.75,1271.45,927.16,231.16,799.94,Secret Factory,231.16
United States,California,Stockton,95207,Pacific,38.0024,-121.3238,1035.24,3692.68,2316.71,2644.1,2805.27,Lot's O' Nuts,1035.24
United States,Colorado,Arvada,80004,Pacific,39.8141,-105.1177,973.47,2318.9,1166.38,1239.86,1432.87,Lot's O' Nuts,973.47
United States,Idaho,Twin Falls,83301,Pacific,42.5565,-114.4693,1101.52,3148.53,1552.59,1972.51,2267.31,Lot's O' Nuts,1101.52
United States,California,Laguna Niguel,92677,Pacific,33.5145,-117.7084,557.1,3408.91,2417.58,2539.45,2545.43,Lot's O' Nuts,557.1
United States,Massachusetts,Marlborough,1752,Atlantic,42.3509,-71.5434,3658.47,1419.12,2022.74,1574.29,1784.14,Wicked Choccy's,1419.12
United States,Washington,Redmond,98052,Pacific,47.6718,-122.1232,1860.6,3848.9,1925.55,2574.51,2993.67,Lot's O' Nuts,1860.6
United States,California,Woodland,95695,Pacific,38.6816,-121.8052,1110.48,3732.36,2305.92,2661.65,2843.87,Lot's O' Nuts,1110.48
Canada,Saskatchewan,Regina,S0G,Pacific,50.5767,-104.1,2065.19,2792.0,634.96,1452.87,2061.46,Sugar Shack,634.96
United States,Iowa,Iowa City,52240,Interior,41.6355,-91.5016,2033.45,1407.85,809.39,80.7,736.91,Secret Factory,80.7
United States,Indiana,La Porte,46350,Interior,41.5994,-86.7077,2409.54,1170.39,1039.28,321.59,774.72,Secret Factory,321.59
United States,California,Lake Forest,92630,Pacific,33.6437,-117.6868,556.71,3405.06,2405.49,2530.91,2540.55,Lot's O' Nuts,556.71
United States,Florida,Coral Gables,33134,Gulf,25.768,-80.2714,3141.41,705.92,2846.46,1983.46,1393.2,Wicked Choccy's,705.92
United States,Texas,The Colony,75056,Interior,33.094,-96.8836,1387.29,1482.8,1671.75,1083.27,674.85,The Other Factory,674.85
United States,Washington,Marysville,98270,Pacific,48.0656,-122.1562,1899.29,3860.37,1919.97,2580.25,3008.34,Lot's O' Nuts,1899.29
United States,Texas,La Porte,77571,Interior,29.6884,-95.0513,1625.82,1357.63,2051.68,1368.39,769.08,The Other Factory,769.08
Canada,Manitoba,Winnipeg,R3R,Interior,49.8546,-97.2874,2232.25,2388.3,209.17,1070.02,1742.99,Sugar Shack,209.17
United States,New Jersey,Bridgeton,8302,Atlantic,39.3762,-75.1617,3342.05,971.62,1939.01,1322.47,1391.73,Wicked Choccy's,971.62
United States,California,San Luis Obispo,93405,Pacific,35.2901,-120.6817,863.06,3656.69,2466.82,2698.34,2779.07,Lot's O' Nuts,863.06
United States,Texas,Conroe,77301,Interior,30.3125,-95.4527,1569.74,1379.24,1980.98,1313.38,740.31,The Other Factory,740.31
United States,Iowa,Urbandale,50322,Interior,41.6295,-93.723,1864.25,1543.53,747.05,263.58,794.32,Secret Factory,263.58
United States,Oregon,Eugene,97405,Pacific,44.0185,-123.0998,1580.23,3862.72,2114.54,2655.23,2983.5,Lot's O' Nuts,1580.23
United States,Wyoming,Cheyenne,82001,Pacific,41.1437,-104.7962,1106.88,2333.81,1031.34,1188.02,1456.86,Sugar Shack,1031.34
United States,Illinois,Arlington Heights,60004,Interior,42.112,-87.9792,2325.45,1271.25,926.55,226.86,796.71,Secret Factory,226.86
United States,Washington,Auburn,98002,Pacific,47.305,-122.2067,1829.37,3847.01,1939.99,2578.35,2988.76,Lot's O' Nuts,1829.37
United States,Washington,Vancouver,98661,Pacific,45.6418,-122.6251,1695.55,3847.43,2018.46,2607.66,2977.16,Lot's O' Nuts,1695.55
United States,North Carolina,Burlington,27217,Gulf,36.1288,-79.4114,2973.06,476.32,1913.13,1131.86,960.57,Wicked Choccy's,476.32
United States,New Mexico,Carlsbad,88220,Pacific,32.4119,-104.2395,706.66,2173.34,1873.07,1573.43,1351.53,Lot's O' Nuts,706.66
United States,Oklahoma,Edmond,73034,Interior,35.6665,-97.4798,1347.55,1562.98,1388.78,879.47,683.2,The Other Factory,683.2
United States,California,Montebello,90640,Pacific,34.0133,-118.113,601.87,3439.03,2401.41,2546.86,2571.23,Lot's O' Nuts,601.87
United States,Connecticut,Shelton,6484,Atlantic,41.3047,-73.1294,3521.15,1246.37,1963.31,1452.49,1620.65,Wicked Choccy's,1246.37
United States,New Jersey,East Orange,7017,Atlantic,40.7696,-74.2077,3428.01,1145.15,1917.32,1370.51,1515.51,Wicked Choccy's,1145.15
United States,Kansas,Overland Park,66212,Interior,38.9568,-94.6832,1676.75,1446.48,1025.88,445.92,597.47,Secret Factory,445.92
United States,North Carolina,Hickory,28601,Gulf,35.7576,-81.3289,2802.37,409.96,1837.03,1020.92,785.92,Wicked Choccy's,409.96
United States,Texas,San Angelo,76903,Interior,31.4707,-100.4386,1077.23,1827.99,1885.85,1415.69,1053.29,The Other Factory,1053.29
United States,Iowa,Marion,52302,Interior,42.0411,-91.5941,2043.75,1445.68,765.48,107.96,782.64,Secret Factory,107.96
United States,California,Morgan Hill,95037,Pacific,37.1353,-121.6501,1015.94,3726.22,2398.63,2702.66,2840.88,Lot's O' Nuts,1015.94
United States,Kentucky,Murray,42071,Gulf,36.6099,-88.3032,2177.89,831.98,1432.3,572.13,223.89,The Other Factory,223.89
United States,California,Antioch,94509,Pacific,37.9939,-121.8089,1071.68,3735.2,2351.24,2684.8,2847.76,Lot's O' Nuts,1071.68
United States,Texas,Richardson,75080,Interior,32.966,-96.7452,1401.01,1469.94,1685.61,1089.55,668.25,The Other Factory,668.25
United States,Nebraska,Fremont,68025,Interior,41.4416,-96.4945,1650.61,1718.37,742.92,494.1,904.24,Secret Factory,494.1
United States,Indiana,Greenwood,46142,Interior,39.6224,-86.149,2406.69,954.63,1238.58,424.7,604.01,Secret Factory,424.7
United States,Florida,Homestead,33030,Gulf,25.4766,-80.4839,3134.0,736.2,2866.94,2003.52,1405.14,Wicked Choccy's,736.2
United States,California,Torrance,90503,Pacific,33.8397,-118.3542,620.76,3463.49,2430.69,2575.47,2596.75,Lot's O' Nuts,620.76
United States,California,Apple Valley,92307,Pacific,34.5291,-117.2132,535.87,3350.56,2303.21,2447.24,2479.8,Lot's O' Nuts,535.87
United States,North Carolina,Goldsboro,27534,Gulf,35.3664,-77.9221,3112.63,468.55,2065.17,1290.57,1093.91,Wicked Choccy's,468.55
United States,New Hampshire,Nashua,3060,Atlantic,42.7564,-71.4667,3667.52,1458.09,2008.34,1579.01,1806.36,Wicked Choccy's,1458.09
United States,Texas,Deer Park,77536,Interior,29.6826,-95.1222,1619.46,1364.41,2052.04,1370.9,773.73,The Other Factory,773.73
United States,Alabama,Tuscaloosa,35401,Gulf,33.1969,-87.5627,2251.5,618.81,1808.77,954.77,307.74,The Other Factory,307.74
United States,Florida,Ormond Beach,32174,Gulf,29.2833,-81.0882,2938.51,310.55,2460.23,1600.05,1057.22,Wicked Choccy's,310.55
United States,Texas,Keller,76248,Interior,32.9276,-97.2489,1354.39,1516.98,1691.59,1116.19,713.33,The Other Factory,713.33
United States,Alabama,Hoover,35244,Gulf,33.3538,-86.8254,2317.97,555.13,1818.03,958.31,349.38,The Other Factory,349.38
United States,Oklahoma,Muskogee,74403,Interior,35.7411,-95.3449,1539.55,1375.8,1378.09,757.98,491.74,The Other Factory,491.74
United States,Arkansas,Rogers,72756,Gulf,36.3363,-94.1148,1658.04,1286.8,1321.06,645.78,397.8,The Other Factory,397.8
United States,Florida,Pompano Beach,33068,Gulf,26.216,-80.2205,3127.76,657.04,2803.59,1941.05,1358.41,Wicked Choccy's,657.04
United States,California,Fairfield,94533,Pacific,38.2671,-122.0357,1103.87,3753.82,2349.13,2694.38,2865.89,Lot's O' Nuts,1103.87
United States,Michigan,Oak Park,48237,Interior,42.4662,-83.184,2715.44,1169.99,1192.95,620.61,1006.07,Secret Factory,620.61
United States,New Jersey,New Brunswick,8901,Atlantic,40.4891,-74.4482,3406.39,1107.95,1917.31,1355.43,1486.14,Wicked Choccy's,1107.95
