Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin %,Order Year,Order Month,Order Quarter,Order Weekday,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Distance to Lot's O' Nuts (KM),Distance to Wicked Choccy's (KM),Distance to Sugar Shack (KM),Distance to Secret Factory (KM),Distance to The Other Factory (KM),Nearest Factory,Nearest Factory Distance KM,Reallocation Needed,Current Distance KM,Distance Saved KM,Distance Improvement %,Recommended Factory
8901,US-2024-106145-CHO-TRI-54000,2025-09-26,2030-03-19,Same Day,106145,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,9,3,Friday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
8391,US-2024-119011-CHO-TRI-54000,2025-08-20,2030-02-15,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,8,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
2483,US-2022-104486-CHO-MIL-31000,2024-05-01,2027-10-27,Standard Class,104486,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2024,5,2,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
24,US-2021-157147-CHO-MIL-31000,2024-01-13,2026-07-11,Standard Class,157147,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
3507,US-2022-110289-CHO-TRI-54000,2024-10-29,2028-04-24,Standard Class,110289,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,10,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
3396,US-2022-121391-CHO-MIL-31000,2024-10-04,2028-03-29,First Class,121391,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,10,4,Friday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
1188,US-2021-153969-CHO-TRI-54000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,9,3,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
22,US-2021-157147-CHO-MIL-31000,2024-01-13,2026-07-11,Standard Class,157147,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,1,1,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7917,-122.4186,1108.64,3789.7,2407.54,2742.66,2902.62,Lot's O' Nuts,1108.64,True,3789.7,2681.0599999999995,70.7459693379423,Lot's O' Nuts
8570,US-2024-151008-CHO-TRI-54000,2025-09-07,2030-03-01,First Class,151008,United States,Draper,Utah,84020,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,9,3,Sunday,Wicked Choccy's,32.076176,-81.088371,40.5046,-111.881,847.67,2897.18,1504.55,1787.99,2009.65,Lot's O' Nuts,847.67,True,2897.18,2049.51,70.74154867837,Lot's O' Nuts
825,US-2021-159121-CHO-MIL-31000,2024-07-26,2027-01-22,Standard Class,159121,United States,Draper,Utah,84020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2024,7,3,Friday,Wicked Choccy's,32.076176,-81.088371,40.5046,-111.881,847.67,2897.18,1504.55,1787.99,2009.65,Lot's O' Nuts,847.67,True,2897.18,2049.51,70.74154867837,Lot's O' Nuts
5209,US-2023-109953-CHO-MIL-31000,2025-07-14,2029-01-07,Standard Class,109953,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,7,3,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9500,US-2024-136308-CHO-TRI-54000,2025-11-16,2030-05-09,Same Day,136308,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,11,4,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
4267,US-2023-153661-CHO-TRI-54000,2025-01-30,2028-07-23,First Class,153661,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2025,1,1,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
5881,US-2023-157686-CHO-TRI-54000,2025-10-01,2029-03-24,First Class,157686,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,10,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
5574,US-2023-129630-CHO-TRI-54000,2025-09-04,2029-02-24,Same Day,129630,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,9,3,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
1837,US-2021-104976-CHO-TRI-54000,2024-12-09,2027-06-08,Standard Class,104976,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2024,12,4,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
3085,US-2022-130204-CHO-TRI-54000,2024-09-03,2028-03-01,Standard Class,130204,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2024,9,3,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
7154,US-2024-116288-CHO-TRI-54000,2025-03-12,2029-09-07,Standard Class,116288,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,3,1,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
3011,US-2022-130456-CHO-TRI-54000,2024-08-21,2028-02-16,Standard Class,130456,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2024,8,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9849,US-2024-142328-CHO-MIL-31000,2025-12-07,2030-06-06,Standard Class,142328,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2025,12,4,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
7908,US-2024-105214-CHO-MIL-31000,2025-06-16,2029-12-10,First Class,105214,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,6,2,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
266,US-2021-141838-CHO-TRI-54000,2024-03-26,2026-09-21,Second Class,141838,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,3,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9374,US-2024-152737-CHO-TRI-54000,2025-11-07,2030-05-05,Standard Class,152737,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,11,4,Friday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
263,US-2021-141838-CHO-MIL-31000,2024-03-26,2026-09-21,Second Class,141838,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2024,3,1,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
797,US-2021-117464-CHO-MIL-31000,2024-07-22,2027-01-14,Second Class,117464,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2024,7,3,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
4266,US-2023-153661-CHO-TRI-54000,2025-01-30,2028-07-23,First Class,153661,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,1,1,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9356,US-2024-153948-CHO-MIL-31000,2025-11-06,2030-04-29,Same Day,153948,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,11,4,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
805,US-2021-145254-CHO-MIL-31000,2024-07-23,2027-01-17,Standard Class,145254,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,7,3,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
282,US-2021-128055-CHO-TRI-54000,2024-03-31,2026-09-26,Standard Class,128055,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2024,3,1,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
811,US-2021-143917-CHO-TRI-54000,2024-07-25,2027-01-17,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2024,7,3,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
5303,US-2023-149335-CHO-TRI-54000,2025-07-25,2029-01-14,Same Day,149335,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2025,7,3,Friday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
5195,US-2023-109953-CHO-MIL-31000,2025-07-14,2029-01-07,Standard Class,109953,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2025,7,3,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
809,US-2021-143917-CHO-TRI-54000,2024-07-25,2027-01-17,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2024,7,3,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9965,US-2024-122770-CHO-TRI-54000,2025-12-13,2030-06-10,Standard Class,122770,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,12,4,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
6674,US-2023-155530-CHO-TRI-54000,2025-12-17,2029-06-12,Standard Class,155530,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
606,US-2021-133851-CHO-MIL-31000,2024-06-09,2026-12-07,Standard Class,133851,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2024,6,2,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
3064,US-2022-111514-CHO-TRI-54000,2024-08-31,2028-02-23,First Class,111514,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2024,8,3,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
793,US-2021-117464-CHO-MIL-31000,2024-07-22,2027-01-14,Second Class,117464,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2024,7,3,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
807,US-2021-145254-CHO-MIL-31000,2024-07-23,2027-01-17,Standard Class,145254,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2024,7,3,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
4264,US-2023-164483-CHO-TRI-54000,2025-01-30,2028-07-26,Standard Class,164483,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2025,1,1,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9963,US-2024-122770-CHO-TRI-54000,2025-12-13,2030-06-10,Standard Class,122770,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2025,12,4,Saturday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
2849,US-2022-113404-CHO-TRI-54000,2024-07-16,2028-01-06,Same Day,113404,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2024,7,3,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
6484,US-2023-108455-CHO-TRI-54000,2025-12-02,2029-05-30,Standard Class,108455,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
4663,US-2023-147578-CHO-TRI-54000,2025-04-22,2028-10-16,Second Class,147578,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,4,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9589,US-2024-105130-CHO-MIL-31000,2025-11-21,2030-05-18,Standard Class,105130,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2025,11,4,Friday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
10015,US-2024-133431-CHO-MIL-31000,2025-12-17,2030-06-13,Standard Class,133431,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9237,US-2024-123491-CHO-MIL-31000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2025,10,4,Thursday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
7917,US-2024-157833-CHO-MIL-31000,2025-06-17,2029-12-11,First Class,157833,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,6,2,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
8710,US-2024-116652-CHO-MIL-31000,2025-09-15,2030-03-12,Standard Class,116652,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2025,9,3,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
8264,US-2024-168396-CHO-TRI-54000,2025-08-03,2030-01-29,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2025,8,3,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9119,US-2024-125990-CHO-MIL-31000,2025-10-19,2030-04-15,Standard Class,125990,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2025,10,4,Sunday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
9773,US-2024-116715-CHO-TRI-54000,2025-12-02,2030-05-28,First Class,116715,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2025,12,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
7615,US-2024-117632-CHO-TRI-54000,2025-05-12,2029-11-08,Standard Class,117632,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2025,5,2,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
10018,US-2024-133431-CHO-TRI-54000,2025-12-17,2030-06-13,Standard Class,133431,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,12,4,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
8330,US-2024-103828-CHO-TRI-54000,2025-08-13,2030-02-03,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2025,8,3,Wednesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
3404,US-2022-168529-CHO-MIL-31000,2024-10-08,2028-04-03,Standard Class,168529,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2024,10,4,Tuesday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
6284,US-2023-118500-CHO-TRI-54000,2025-11-17,2029-05-10,First Class,118500,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2025,11,4,Monday,Wicked Choccy's,32.076176,-81.088371,37.7593,-122.4836,1112.18,3795.6,2414.27,2749.22,2908.58,Lot's O' Nuts,1112.18,True,3795.6,2683.42,70.69817683633681,Lot's O' Nuts
